3452884	0.00139039
3452895	0.0209971
3452897	0.0113617
3452900	0.000950544
3452901	0.000995294
3452910	0.0341244
3452914	0.00471735
3452917	0.0013152
3452956	0.00869355
3452979	0.00298717
3453016	0.000853954
3453022	0.0216698
3453026	0.00297749
3453036	0.00136535
3453092	0.000773613
3453123	0.00118752
3453130	0.0116275
3453135	0.00235669
3453136	0.0915929
3453137	0.165287
3453139	0.00679926
3453166	0.0153316
3453186	0.0344633
3453188	0.00931508
3453203	0.00568905
3453210	0.00632792
3453217	0.0048608
3453267	0.00844716
3453284	0.00747363
3453289	0.0264042
3453290	0.0372763
3453292	0.0115131
3453294	0.00220957
3453303	0.0013064
3453330	0.00218516
3453403	0.00385051
3453404	0.00438757
3453444	0.00112296
3453466	0.000301749
3453467	0.0026025
3453479	0.00318927
3453492	0.00200657
3453493	0.00103083
3453494	0.0684222
3453495	0.00265637
3453504	0.00312659
3453592	0.0189163
3453621	0.00842857
3453624	0.000379837
3453625	0.00166436
3453631	0.00205721
3453632	0.00668319
3453643	0.00436624
3453650	0.00345257
3453653	0.0041462
3453655	0.00461908
3453661	0.0021806
3453664	0.00178881
3453668	0.0110326
3453725	0.00423437
3453727	0.00469479
3453731	0.00382772
3453746	0.0030445
3453759	0.0058251
3453789	0.00380023
3453791	0.00386199
3453826	0.00921101
3453827	0.000713912
3453838	0.000686599
3453846	0.00060636
3453885	0.103045
3453894	0.0575794
3453895	0.0017762
3453907	0.000610719
3453909	0.00128895
3453932	0.000901862
3453967	0.00118363
3454041	0.00172326
3454072	0.000545085
3454074	0.000586522
3454084	0.0191349
3454085	0.00155513
3454126	0.00282943
3454138	0.00174609
3454203	0.0034931
3679218	0.000718719
3820222	0.000124416
3820387	0.0229136
3820572	0.0317565
3820705	0.000852096
3820805	0.000329876
3820955	0.00109709
3821030	0.0215506
3821031	0.0293123
3821032	0.0122968
3821047	0.00282874
3821052	0.0296856
3821054	0.00429071
3821062	0.00200729
3821071	0.000954203
3821079	0.00132798
3821083	0.00249793
3821088	0.0159735
3821093	0.00672142
3821094	0.00163466
3821096	0.00713107
3821097	0.0182989
3821100	0.00599077
3821101	0.00958414
3821110	0.000790358
3821186	0.000956998
3821265	0.00668456
3821266	0.0682284
3821334	0.00106367
3821383	0.00645646
3821393	0.00444325
3821456	0.000480372
3821460	0.000554707
3821544	0.0637473
3821635	0.00022646
3822116	0.00246559
3822599	0.000355164
3822600	0.000202029
4021755	0.00561658
4075543	4.01085
4594878	0.00248078
4723395	0.00143148
5080855	0.0749196
5081263	0.0234388
5081590	0.00659271
6072380	3.93827
6200222	0.00826483
6200460	0.0396627
6200472	0.0251097
6200994	0.04224
6201454	0.00401897
6201461	0.015806
6201540	0.0248982
6423114	0.00221552
6617723	0.000864666
6733066	0.00766841
6735272	0.00814024
6736184	0.0153996
6736185	0.0218868
6909450	0.0038098
6911121	0.04772
6992342	0.0065018
7480083	4.01084
16991	0.0739865
31160	0.0243695
44677	0.0156574
55359	0.0154951
62550	0.0069467
64293	0.0275083
64304	0.0671777
68164	0.0147823
88046	0.0733504
98424	0.0463076
101715	0.0174589
119521	2.09249
140559	0.0105746
145276	0.0121224
187198	0.415805
197007	0.0295376
197820	0.013251
224553	0.00794182
224615	0.22059
224938	0.0777954
229982	0.0164729
243143	0.0862318
324376	0.0609498
387538	0.0150946
441812	0.0402579
620058	0.217893
621345	0.0922256
622069	0.116029
663933	0.0396615
664403	0.0158208
665112	0.0140919
722530	0.10628
730981	0.717161
737863	0.0175958
812361	0.705756
880374	0.0154103
954410	0.0131455
972097	0.0054793
1023166	0.140157
1118931	0.0172383
1136465	0.0860067
1186647	0.110283
1276520	0.0392196
1276611	0.0284089
1290252	0.0332076
1343334	0.0455732
1370037	0.0980058
1370038	0.0458865
1406568	0.0235501
1424264	0.0292001
1425032	0.0151248
1453933	0.0113501
1454791	0.113304
1489446	0.472373
1489573	1.46115
1489586	5.07494
1490106	0.10363
1490579	3.62493
1490740	0.201593
1498877	0.0188062
1531434	0.0157949
1532774	1.32329
1537852	0.115347
1578023	0.0332919
1580110	0.0213641
1580842	0.0255505
1602676	0.0378098
1665001	0.00429412
1665291	0.00796317
1684955	0.0153356
1722690	0.0119996
1722736	0.0187707
1723249	0.0129928
1723945	0.0604271
1723946	0.0557177
1725065	0.0869232
1725567	0.0549933
1762207	0.127806
1785460	0.0125845
1786326	0.0183525
1787714	0.0120585
1789279	0.0735702
1789409	0.0102575
1790112	0.0351456
1815484	0.0372567
1845252	0.976703
1849242	0.295836
1850508	0.0106864
1850540	0.0393176
1851124	0.0202904
1851220	0.170631
1906075	0.0446924
1906692	0.0505032
1906816	0.644532
1907592	0.0140103
1907879	0.0119054
1908070	0.012395
1908356	0.0464046
1908538	0.0086157
1909766	0.0185985
1913649	0.01354
1914897	0.0351319
1915646	0.0097223
1915942	0.0101981
1916008	0.092839
1916755	0.0295817
1916941	0.0304526
1939100	0.00998233
1967731	0.0581183
1967832	0.0229538
1968212	0.0318297
1971021	0.0646285
1971059	2.35166
1971060	0.0196855
1999721	0.0758423
1999743	0.0222467
1999865	0.0230763
1999942	0.012024
1999971	0.0231537
1999979	0.0132449
2001401	0.0834116
2001436	0.143588
2001445	0.279722
2001567	0.0239398
2001836	0.0904902
2002794	0.0243035
2010537	0.0208634
2040145	0.015352
2041363	0.00821112
2043519	0.0576501
2044269	0.0914011
2058078	1.01645
2058113	0.0112956
2058249	0.00758597
2058356	0.023442
2059684	0.0280576
2086185	0.00785192
2109630	0.160686
2109995	0.0068246
2117767	0.878029
2117768	0.0148629
2117786	0.284994
2258306	0.771377
2348343	0.0127182
2381082	0.0256432
2382004	0.0263518
2497073	0.0213639
2508599	0.0789434
2510559	0.0122129
2747045	0.0286901
2900841	0.0160776
3052062	0.0269242
3052978	0.0793405
3055875	0.0146317
3055950	0.0375552
3060941	0.00652096
3192809	0.00383695
3229793	3.78046
3229921	0.00675755
3229962	0.117137
3230932	0.00656281
3231287	0.0350887
3231352	0.0340518
3231444	0.0255307
3231460	0.281872
3231553	0.00994378
3231558	0.01581
3231668	0.0126498
3231719	0.0193315
3231800	0.0167579
3232044	0.071027
3232055	0.0081242
3232155	0.00588013
3232229	0.00976811
3232287	0.0148901
3232847	0.0598098
3235711	0.046005
3277464	0.0150659
3280360	0.0201213
3306534	0.073044
3377587	0.0158672
3386551	0.0176429
3414686	0.0058025
3512198	0.0514378
3544219	0.399675
3658584	0.138307
3690051	0.0310558
3734185	0.01584
3736054	0.0143787
3739129	0.0563834
3739205	0.0484278
3739209	0.055592
3739346	0.00376237
3739704	0.00992914
3739814	0.0121027
3739825	0.0169008
3739877	0.00830232
3739933	0.0146705
3740103	0.0681452
3740191	0.0211628
3740202	0.0683806
3740236	0.0541251
3740295	0.0106124
3740344	0.0303379
3740345	0.0176241
3740466	0.018058
3740479	0.00503994
3740504	0.0085981
3740515	0.115871
3740560	0.948841
3740584	0.0070289
3740588	0.0271103
3740590	0.0208073
3740591	0.0496871
3740610	0.0232193
3740615	0.0139696
3740636	0.00808668
3740697	0.0522821
3740716	0.0262004
3740717	0.0474989
3740729	0.0144514
3740761	0.0196439
3740798	0.0233694
3740871	0.0140016
3740872	0.0257522
3740915	0.0378393
3740916	0.120343
3741142	0.00850323
3767932	0.0213597
3768349	0.0518877
3769526	0.0486002
3769928	1.59769
3769989	0.302257
3770086	0.104099
3770109	0.12811
3770237	0.605387
3770281	0.227127
3770287	0.0093238
3770290	0.611716
3770297	1.57237
3770299	0.240314
3770369	1.23519
3770654	0.0489753
3770980	0.0319852
3771048	0.110531
3771053	0.787427
3772115	0.0238885
3772602	0.0149364
3804160	0.0262768
3840698	0.0177014
3841015	0.103369
3842908	0.0325874
3843780	0.0446391
3844366	0.0240301
3845793	0.0584938
3848579	0.379906
3849434	0.012506
3849579	0.0232507
3850063	0.106764
3851203	0.00732356
3859331	0.0162258
3861037	0.0810295
3872970	0.0551722
3885023	0.033587
3885098	0.0410709
3885379	0.0179304
3885594	0.0882171
3885611	0.10223
3885736	2.24294
3886738	0.0119055
3887416	0.408167
3889817	0.0160422
3890185	0.00710375
3890408	0.0146745
3890632	0.00990468
3891560	0.342109
3891720	0.0711422
3891721	0.0111717
3893340	0.027509
3894293	0.00887137
3895621	0.0063645
3895884	0.0976057
3896043	0.00867891
3896279	0.146756
3896349	0.0280954
3896496	0.0269406
3896583	0.0159409
3896640	0.0121171
3896668	0.141616
3896739	0.150285
3897129	0.0322498
3897130	0.06023
3897134	0.0214647
3897198	0.062482
3897366	0.015521
3897412	0.0365067
3897500	0.00814675
3897603	3.54515
3897650	0.0683629
3897700	0.0155465
3897733	0.0134627
3897801	0.554369
3897830	0.0174428
3897993	0.170402
3898118	0.413676
3898145	0.00710769
3898176	0.0138835
3898379	5.07747
3898412	0.00978227
3898433	0.0176801
3898627	0.0263146
3899012	0.0135776
3899099	0.00767875
3899450	0.17677
3900481	0.497374
3901266	0.0365138
3901501	0.0451297
3901927	0.0124019
3902840	0.0500401
3906471	0.0406
3906749	0.0707409
3907672	0.0891471
3907870	0.0781631
3907880	0.756409
3907977	2.06136
3907996	0.0158942
3908112	0.0368837
3908223	0.121952
3908336	0.789418
3908338	0.330986
3908476	0.055265
3908534	0.0479389
3908602	0.0442687
3908604	2.84104
3908793	0.554942
3908885	0.287178
3908886	0.599723
3929005	0.0187731
3930397	0.0268675
3939867	0.0763535
3945292	0.0991053
3955600	0.654385
3956768	0.00734044
3957019	0.0123793
3957021	0.0150057
3957048	0.0285525
3957254	0.0503604
3957306	0.078077
3957376	0.0191306
3959218	0.234197
3986197	0.0592787
3986266	0.0415149
3986467	0.0171924
3986520	0.0213528
3986646	0.017584
3987447	0.0192914
3990806	0.0243084
4006159	0.0222395
4016207	0.0162228
4018808	0.0946068
4067521	0.0211012
4068350	0.0212404
4068981	0.033871
4070526	0.0922409
4103232	0.0148743
4103834	0.0244524
4104133	2.45419
4104166	0.0750351
4104620	0.483255
4104639	0.0395993
4104874	0.0789137
4119615	2.13443
4120133	0.0354241
4120187	0.187828
4121425	0.0133077
4123851	0.0438878
4126023	0.177362
4172832	0.115726
4174215	0.0538284
4174368	0.00397356
4174518	0.00869512
4174766	0.0355307
4174812	0.517077
4175173	0.127494
4175276	0.0125111
4175278	0.0340757
4175281	0.207354
4175319	0.0496907
4175479	0.223706
4175522	0.0358335
4175687	0.02685
4175688	0.0121936
4175698	0.0104754
4175699	0.0229614
4175701	0.154596
4175769	0.00627059
4177168	0.0344756
4177230	0.0226854
4177263	0.127925
4178216	0.0335993
4178895	0.0907194
4179434	1.13452
4179566	0.00674717
4180863	0.0310272
4181649	0.103476
4181977	0.0190163
4182371	0.230354
4182726	0.0719905
4182803	0.0213543
4183194	0.0140673
4183299	0.0049579
4183363	0.0203379
4183365	0.245535
4183919	0.00853561
4183948	0.0155105
4184021	0.0297829
4184116	0.0750104
4184201	0.00872008
4187445	0.0528292
4187796	0.0303764
4189444	0.0136765
4190110	0.897399
4191042	0.145182
4191400	0.475716
4191715	0.0243024
4191889	0.16326
4192456	0.0578309
4193088	0.242567
4224241	0.0429179
4275529	0.0121058
4275950	0.0470921
4276230	0.0126297
4276684	0.147175
4276948	0.0352787
4277608	0.0127333
4277824	0.0136244
4277914	0.00756473
4278132	0.0334724
4323035	0.0336323
4347997	0.014938
4354294	0.0201271
4355400	0.0116043
4355529	0.00996184
4355721	0.0232647
4391372	0.0587227
4477578	0.0123596
4488543	0.0226705
4523609	0.0169544
4535986	0.0308108
4572376	2.82005
4574203	0.0512564
4574986	0.0519238
4575100	0.00763642
4576642	0.0170784
4613129	0.20944
4665716	0.0122436
4669270	0.0236612
4670548	0.0342544
4671703	0.0158953
4672439	0.928111
4672723	0.0608971
4704459	0.0909195
4708573	0.0497124
4733879	0.0258912
4736421	0.0977498
4752296	0.00888065
4754062	0.0210423
4769199	0.0155484
4770871	0.0122469
4771209	0.0139373
4771304	2.15598
4771429	0.0100594
4771465	0.021949
4771778	0.383575
4771801	0.0147212
4771846	0.510809
4771936	0.201077
4772228	0.0256067
4772767	0.0290123
4774847	0.0173568
4774896	0.199899
4776666	0.0105301
4776851	0.0584958
4779764	0.022224
4787898	0.0317927
4820325	0.152716
4827683	0.0191334
4854631	0.0147567
4855689	0.613622
4856059	0.296497
4858012	0.0139487
4858024	0.0214588
4858236	0.0136453
4858290	0.0845916
4861597	0.288231
4862410	0.0507523
4864300	0.134239
5006377	0.167356
5007663	0.055297
5011633	0.0269336
5012278	0.00896144
5163788	0.0838378
5193417	0.0269186
5219513	0.010969
5225803	0.209318
5345878	0.0939001
5347116	0.0477331
5349185	0.00571946
5349236	0.0146386
5353992	0.0718834
5354190	0.00830092
5357928	0.0898454
5431563	0.0148239
5431604	0.00806985
5431724	0.0589059
5431826	0.0249975
5431925	0.0834277
5431926	0.0136982
5432069	0.59682
5432134	0.0372815
5432188	0.00702783
5432267	0.0324707
5432643	0.0906094
5432698	0.188078
5432742	0.0313804
5432841	0.121073
5432866	0.017442
5433212	1.42284
5433239	0.408314
5433447	0.0108134
5433448	0.0334027
5433634	0.016126
5433851	0.144988
5433854	0.227731
5434462	0.00835647
5453601	0.0133046
5489673	0.0367709
5544949	0.00768368
5565405	0.225371
5567465	0.0361414
5571553	0.00605093
5572467	0.0410879
5572845	0.0145191
5573497	0.0219234
5573928	0.0443548
5574318	0.13598
5574387	0.198447
5574409	0.0856431
5574411	0.0871742
5574414	0.0142916
5574430	0.0219051
5574480	0.13479
5574486	3.36432
5574558	0.033884
5574627	0.0142377
5574732	0.671181
5605172	0.0232203
5655967	0.0991156
5656262	0.316824
5656718	0.00923728
5679803	0.0403833
5679849	0.0341584
5679912	0.0151889
5679913	0.033003
5680002	0.0306124
5680005	0.214911
5680101	0.0367847
5680127	0.141935
5680234	1.02466
5680285	0.0394312
5680292	0.00749186
5680293	0.128108
5680294	0.0229913
5680320	0.00344888
5680321	0.0185357
5680322	0.0177655
5680327	0.0023654
5680505	0.0177168
5680506	0.0251351
5680580	0.00833801
5682109	0.0388399
5682858	0.027511
5691415	0.0329582
5691933	0.0405567
5694972	0.102229
5764413	0.0104169
5765269	0.111513
5765452	0.0104981
5910133	0.606479
5943524	0.0137862
5943783	0.0129297
5943825	0.0240062
5944033	0.0335986
5953996	0.0278894
5985849	0.0317319
6102373	0.0024183
6139137	0.255977
6139762	0.0390062
6140986	0.0161887
6237667	0.0533025
6246756	0.00653299
6272998	0.0281121
6273148	0.0153099
6273149	0.0497796
6273992	0.00722671
6303565	0.530098
6312171	0.011888
6349190	1.10643
6352497	0.146371
6400762	0.00610737
6404528	0.0196186
6406378	0.0440235
6407459	0.329356
6408452	0.045741
6457475	0.0174778
6479348	0.141037
6495933	0.0279246
6513834	0.0458202
6559114	0.0100399
6581883	0.0762266
6741421	0.023683
6742012	0.00721206
6748188	0.061812
6761450	0.0635118
6763953	0.0283438
6764521	0.034072
6765012	0.0180743
6765344	0.0276633
6767428	0.0541175
6767441	0.488093
6842996	0.0415441
6849428	0.0384709
6849438	0.0935614
6849657	0.0135056
6849743	0.673042
6849755	0.0109718
6849951	0.099505
6849956	0.0403406
6849967	0.0475177
6849974	0.00985098
6850074	0.00839186
6850109	0.0308386
6850132	0.0128227
6850133	0.0215662
6850150	0.0152841
6850390	0.0547417
6850391	0.123011
6850813	0.07471
6888089	0.0151129
6898662	0.00904809
6939639	0.0277611
6959402	0.303391
6994587	0.0754788
6996395	0.179631
7030731	0.0962443
7037130	0.059017
7116870	0.257522
7117306	0.670954
7119455	0.0504406
7150627	0.0163269
7151496	0.0177039
7179580	0.0108314
7202286	0.0435238
7258310	0.246286
7264220	0.067526
7284038	0.0311063
7284304	0.0343657
7318278	0.117413
7323268	0.0162363
7324622	0.0561801
7330665	0.0781562
7334398	0.0111874
7344392	0.0951412
7385948	0.0501664
7425878	0.0234751
7426435	0.0270852
7453753	0.0402773
7454084	0.405349
7459964	0.0164137
7461971	0.0563692
7482441	0.0363332
7483831	0.0117497
7484378	0.0192876
7510561	0.240323
7515765	0.00641784
7516542	0.401466
7517412	0.0271402
7517598	0.00927598
7524148	0.0139533
7531650	0.0312282
7532430	0.0171603
7533592	0.0117231
7534057	0.0873511
7544913	0.0176814
7546008	0.168841
7550729	0.0225425
7572300	0.0544263
7601246	0.0132264
7602085	0.0625678
7631185	0.0593456
7631892	0.0196135
7632017	0.0952655
7632120	0.0588432
7632125	0.158007
7632286	0.419884
7642221	3.45025
7645429	0.0564349
7645678	0.0258283
7646202	0.0656411
7654296	0.0581445
7723693	0.0420852
7770793	0.0555051
7771098	0.24046
7771219	0.0108466
7801708	0.0136657
7810871	0.0302006
7820300	0.0210683
7887338	0.0257017
8018025	0.3908
